[ERROR STOCK_INFO]:sh600030 PivotalCandleStick [ci=0, close=-0.24, date=2005-04-18, high=-0.21, low=-0.25, open=-0.22, volumn=6503605]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=103, close=-0.35, date=2005-11-14, high=-0.33, low=-0.37, open=-0.37, volumn=186072]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=104, close=-0.32, date=2005-11-15, high=-0.27, low=-0.41, open=-0.34, volumn=1270689]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=105, close=-0.31, date=2005-11-16, high=-0.29, low=-0.4, open=-0.35, volumn=179161]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=106, close=-0.2, date=2005-11-17, high=-0.2, low=-0.29, open=-0.29, volumn=670771]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=107, close=-0.21, date=2005-11-18, high=-0.14, low=-0.26, open=-0.2, volumn=875623]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=108, close=-0.22, date=2005-11-21, high=-0.18, low=-0.24, open=-0.21, volumn=149771]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=109, close=-0.26, date=2005-11-22, high=-0.22, low=-0.27, open=-0.22, volumn=129860]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=110, close=-0.25, date=2005-11-23, high=-0.23, low=-0.27, open=-0.26, volumn=329178]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=111, close=-0.21, date=2005-11-24, high=-0.2, low=-0.27, open=-0.27, volumn=371545]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=112, close=-0.2, date=2005-11-25, high=-0.2, low=-0.25, open=-0.21, volumn=72590]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=113, close=-0.25, date=2005-11-28, high=-0.24, low=-0.25, open=-0.25, volumn=191114]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=114, close=-0.24, date=2005-11-29, high=-0.24, low=-0.28, open=-0.24, volumn=397308]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=115, close=-0.26, date=2005-11-30, high=-0.21, low=-0.27, open=-0.27, volumn=84390]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=116, close=-0.26, date=2005-12-01, high=-0.25, low=-0.29, open=-0.27, volumn=69764]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=117, close=-0.21, date=2005-12-02, high=-0.2, low=-0.3, open=-0.27, volumn=194765]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=118, close=-0.27, date=2005-12-05, high=-0.2, low=-0.29, open=-0.2, volumn=116036]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=119, close=-0.3, date=2005-12-06, high=-0.25, low=-0.32, open=-0.3, volumn=124654]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=120, close=-0.21, date=2005-12-07, high=-0.2, low=-0.31, open=-0.31, volumn=242351]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=121, close=-0.2, date=2005-12-08, high=-0.19, low=-0.29, open=-0.28, volumn=213269]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=122, close=-0.19, date=2005-12-09, high=-0.18, low=-0.24, open=-0.22, volumn=236449]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=123, close=-0.2, date=2005-12-12, high=-0.17, low=-0.21, open=-0.19, volumn=96234]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=124, close=-0.23, date=2005-12-13, high=-0.19, low=-0.28, open=-0.19, volumn=305400]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=125, close=-0.27, date=2005-12-14, high=-0.23, low=-0.29, open=-0.23, volumn=374635]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=126, close=-0.21, date=2005-12-15, high=-0.21, low=-0.28, open=-0.26, volumn=384160]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=127, close=-0.19, date=2005-12-16, high=-0.18, low=-0.24, open=-0.21, volumn=362628]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=128, close=-0.17, date=2005-12-19, high=-0.16, low=-0.21, open=-0.21, volumn=248004]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=129, close=-0.2, date=2005-12-20, high=-0.18, low=-0.2, open=-0.18, volumn=360065]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=130, close=-0.12, date=2005-12-21, high=-0.12, low=-0.19, open=-0.19, volumn=524003]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=131, close=-0.08, date=2005-12-22, high=-0.08, low=-0.14, open=-0.13, volumn=416195]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=132, close=-0.05, date=2005-12-23, high=-0.02, low=-0.12, open=-0.12, volumn=589524]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=133, close=-0.04, date=2005-12-26, high=0.01, low=-0.07, open=-0.04, volumn=917271]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=134, close=-0.04, date=2005-12-27, high=-0.04, low=-0.07, open=-0.06, volumn=229215]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=135, close=-0.02, date=2005-12-28, high=-0.01, low=-0.06, open=-0.05, volumn=527050]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=136, close=0.0, date=2005-12-29, high=0.1, low=-0.05, open=-0.05, volumn=1404774]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=137, close=-0.02, date=2005-12-30, high=0.06, low=-0.04, open=0.06, volumn=762313]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=138, close=-0.09, date=2006-01-04, high=-0.04, low=-0.1, open=-0.04, volumn=1191445]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=139, close=-0.07, date=2006-01-05, high=-0.05, low=-0.12, open=-0.09, volumn=1780086]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=140, close=-0.01, date=2006-01-06, high=0.02, low=-0.1, open=-0.06, volumn=1956343]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=141, close=-0.05, date=2006-01-09, high=0.02, low=-0.09, open=0.02, volumn=2026588]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=142, close=-0.07, date=2006-01-10, high=-0.02, low=-0.08, open=-0.07, volumn=1367255]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=143, close=-0.07, date=2006-01-11, high=-0.01, low=-0.07, open=-0.05, volumn=5099190]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=144, close=-0.04, date=2006-01-12, high=-0.03, low=-0.09, open=-0.08, volumn=1924019]
[ERROR STOCK_INFO]:sh600066 PivotalCandleStick [ci=145, close=0.02, date=2006-01-13, high=0.07, low=-0.03, open=-0.03, volumn=4159149]
[ERROR STOCK_INFO]:sh600153 PivotalCandleStick [ci=28, close=0.2, date=2005-07-22, high=0.26, low=0.15, open=0.25, volumn=7307125]
[ERROR STOCK_INFO]:sh600177 PivotalCandleStick [ci=148, close=0.2, date=2005-12-06, high=0.21, low=0.16, open=0.2, volumn=2961822]
[ERROR STOCK_INFO]:sh600177 PivotalCandleStick [ci=150, close=0.23, date=2005-12-08, high=0.24, low=0.16, open=0.21, volumn=5727143]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=58, close=0.15, date=2005-04-19, high=0.15, low=0.12, open=0.14, volumn=659280]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=59, close=0.12, date=2005-04-20, high=0.13, low=0.11, open=0.13, volumn=320435]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=60, close=0.11, date=2005-04-21, high=0.14, low=0.11, open=0.14, volumn=274700]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=61, close=0.08, date=2005-04-22, high=0.11, low=0.06, open=0.11, volumn=359039]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=62, close=0.05, date=2005-04-25, high=0.07, low=0.03, open=0.07, volumn=380709]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=63, close=0.07, date=2005-04-26, high=0.08, low=0.04, open=0.05, volumn=279152]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=64, close=0.04, date=2005-04-27, high=0.06, low=0.04, open=0.06, volumn=171699]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=65, close=0.06, date=2005-04-28, high=0.07, low=0.03, open=0.03, volumn=215623]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=66, close=0.03, date=2005-04-29, high=0.06, low=0.03, open=0.06, volumn=149200]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=67, close=0.02, date=2005-05-09, high=0.03, low=0.02, open=0.03, volumn=121183]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=68, close=0.04, date=2005-05-10, high=0.06, low=0.02, open=0.03, volumn=147962]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=69, close=0.04, date=2005-05-11, high=0.05, low=0.03, open=0.03, volumn=99600]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=70, close=0.04, date=2005-05-12, high=0.04, low=0.03, open=0.03, volumn=63250]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=71, close=0.04, date=2005-05-13, high=0.04, low=0.03, open=0.04, volumn=109271]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=72, close=-0.01, date=2005-05-16, high=0.04, low=-0.01, open=0.04, volumn=262888]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=73, close=0.02, date=2005-05-17, high=0.02, low=0.0, open=0.01, volumn=187727]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=74, close=0.02, date=2005-05-18, high=0.02, low=0.01, open=0.01, volumn=86899]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=75, close=0.04, date=2005-05-19, high=0.04, low=0.02, open=0.02, volumn=168997]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=76, close=0.03, date=2005-05-20, high=0.04, low=0.02, open=0.04, volumn=149700]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=77, close=0.0, date=2005-05-23, high=0.03, low=0.0, open=0.01, volumn=72300]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=78, close=0.03, date=2005-05-24, high=0.03, low=0.0, open=0.02, volumn=93274]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=79, close=0.02, date=2005-05-25, high=0.04, low=0.02, open=0.02, volumn=110700]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=80, close=0.02, date=2005-05-26, high=0.03, low=0.02, open=0.02, volumn=80000]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=81, close=0.02, date=2005-05-27, high=0.03, low=0.01, open=0.03, volumn=41540]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=82, close=0.03, date=2005-05-30, high=0.03, low=0.01, open=0.02, volumn=35150]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=83, close=0.02, date=2005-05-31, high=0.03, low=0.0, open=0.0, volumn=62000]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=84, close=0.01, date=2005-06-01, high=0.03, low=0.0, open=0.02, volumn=81839]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=85, close=0.01, date=2005-06-02, high=0.01, low=0.0, open=0.01, volumn=59344]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=86, close=0.0, date=2005-06-03, high=0.01, low=0.0, open=0.01, volumn=38800]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=87, close=0.01, date=2005-06-06, high=0.01, low=0.0, open=0.0, volumn=80800]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=88, close=0.05, date=2005-06-07, high=0.07, low=0.0, open=0.02, volumn=714739]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=89, close=0.1, date=2005-06-08, high=0.11, low=0.04, open=0.05, volumn=775724]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=90, close=0.09, date=2005-06-09, high=0.11, low=0.06, open=0.06, volumn=534436]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=91, close=0.06, date=2005-06-10, high=0.09, low=0.06, open=0.07, volumn=269910]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=92, close=0.06, date=2005-06-13, high=0.07, low=0.05, open=0.06, volumn=232988]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=93, close=0.06, date=2005-06-14, high=0.09, low=0.06, open=0.06, volumn=179433]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=94, close=0.02, date=2005-06-15, high=0.06, low=0.02, open=0.05, volumn=204350]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=95, close=0.02, date=2005-06-16, high=0.03, low=0.0, open=0.02, volumn=232847]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=96, close=0.02, date=2005-06-17, high=0.03, low=0.01, open=0.02, volumn=116600]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=97, close=0.07, date=2005-06-20, high=0.07, low=0.01, open=0.02, volumn=203875]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=98, close=0.07, date=2005-06-21, high=0.08, low=0.05, open=0.07, volumn=211774]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=99, close=0.07, date=2005-06-22, high=0.08, low=0.05, open=0.07, volumn=57309]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=100, close=0.08, date=2005-06-23, high=0.11, low=0.07, open=0.07, volumn=626935]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=101, close=0.07, date=2005-06-24, high=0.08, low=0.05, open=0.08, volumn=217641]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=102, close=0.1, date=2005-06-27, high=0.11, low=0.06, open=0.06, volumn=641657]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=103, close=0.13, date=2005-06-28, high=0.16, low=0.08, open=0.1, volumn=1147413]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=104, close=0.15, date=2005-06-29, high=0.15, low=0.11, open=0.12, volumn=742481]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=105, close=0.13, date=2005-06-30, high=0.15, low=0.12, open=0.15, volumn=640981]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=106, close=0.11, date=2005-07-01, high=0.13, low=0.1, open=0.13, volumn=472832]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=107, close=0.15, date=2005-07-04, high=0.16, low=0.06, open=0.1, volumn=611316]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=108, close=0.12, date=2005-07-05, high=0.15, low=0.1, open=0.15, volumn=552141]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=109, close=0.1, date=2005-07-06, high=0.12, low=0.08, open=0.11, volumn=235700]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=110, close=0.08, date=2005-07-07, high=0.1, low=0.08, open=0.08, volumn=225200]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=111, close=0.1, date=2005-07-08, high=0.1, low=0.08, open=0.08, volumn=229000]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=112, close=0.08, date=2005-07-11, high=0.12, low=0.08, open=0.1, volumn=142731]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=113, close=0.1, date=2005-07-12, high=0.1, low=0.06, open=0.08, volumn=157570]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=114, close=0.06, date=2005-07-13, high=0.1, low=0.06, open=0.09, volumn=275401]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=115, close=0.02, date=2005-07-14, high=0.06, low=0.01, open=0.05, volumn=610591]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=116, close=0.01, date=2005-07-15, high=0.03, low=0.0, open=0.02, volumn=248500]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=117, close=0.03, date=2005-07-18, high=0.03, low=0.01, open=0.01, volumn=105787]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=118, close=0.03, date=2005-07-19, high=0.03, low=0.02, open=0.03, volumn=53100]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=119, close=0.07, date=2005-07-20, high=0.08, low=0.02, open=0.02, volumn=459601]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=120, close=0.05, date=2005-07-21, high=0.06, low=0.05, open=0.06, volumn=98300]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=121, close=0.08, date=2005-07-22, high=0.1, low=0.06, open=0.06, volumn=453827]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=122, close=0.1, date=2005-07-25, high=0.11, low=0.09, open=0.1, volumn=230559]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=123, close=0.1, date=2005-07-26, high=0.11, low=0.09, open=0.09, volumn=213836]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=124, close=0.09, date=2005-07-27, high=0.1, low=0.07, open=0.1, volumn=192507]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=125, close=0.08, date=2005-07-28, high=0.1, low=0.08, open=0.1, volumn=181887]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=126, close=0.09, date=2005-07-29, high=0.09, low=0.07, open=0.08, volumn=207202]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=127, close=0.12, date=2005-08-01, high=0.12, low=0.08, open=0.09, volumn=426351]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=128, close=0.12, date=2005-08-02, high=0.14, low=0.1, open=0.12, volumn=368871]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=129, close=0.13, date=2005-08-03, high=0.14, low=0.11, open=0.11, volumn=579003]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=130, close=0.12, date=2005-08-04, high=0.13, low=0.12, open=0.12, volumn=181185]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=131, close=0.13, date=2005-08-05, high=0.13, low=0.11, open=0.12, volumn=318488]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=132, close=0.14, date=2005-08-08, high=0.15, low=0.12, open=0.13, volumn=516849]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=133, close=0.15, date=2005-08-09, high=0.15, low=0.13, open=0.15, volumn=316702]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=134, close=0.17, date=2005-08-10, high=0.19, low=0.15, open=0.15, volumn=485050]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=135, close=0.17, date=2005-08-11, high=0.18, low=0.15, open=0.17, volumn=347600]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=136, close=0.14, date=2005-08-12, high=0.17, low=0.12, open=0.17, volumn=950035]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=137, close=0.17, date=2005-08-15, high=0.17, low=0.13, open=0.14, volumn=649548]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=138, close=0.2, date=2005-08-16, high=0.2, low=0.16, open=0.17, volumn=694793]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=187, close=0.16, date=2005-10-31, high=0.17, low=0.12, open=0.16, volumn=523627]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=188, close=0.15, date=2005-11-01, high=0.16, low=0.13, open=0.16, volumn=225400]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=189, close=0.18, date=2005-11-02, high=0.18, low=0.15, open=0.15, volumn=345000]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=190, close=0.16, date=2005-11-03, high=0.17, low=0.15, open=0.17, volumn=220752]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=191, close=0.15, date=2005-11-04, high=0.16, low=0.14, open=0.16, volumn=239100]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=192, close=0.18, date=2005-11-07, high=0.18, low=0.14, open=0.15, volumn=363180]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=195, close=0.15, date=2005-11-10, high=0.2, low=0.14, open=0.2, volumn=320209]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=196, close=0.16, date=2005-11-11, high=0.17, low=0.15, open=0.15, volumn=184580]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=197, close=0.16, date=2005-11-14, high=0.17, low=0.15, open=0.16, volumn=114109]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=198, close=0.17, date=2005-11-15, high=0.19, low=0.16, open=0.16, volumn=148907]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=199, close=0.17, date=2005-11-16, high=0.18, low=0.15, open=0.17, volumn=96700]
[ERROR STOCK_INFO]:sh600246 PivotalCandleStick [ci=213, close=0.18, date=2005-12-06, high=0.18, low=0.16, open=0.17, volumn=158984]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=4, close=0.14, date=2005-04-18, high=0.18, low=0.13, open=0.16, volumn=519733]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=5, close=0.18, date=2005-04-19, high=0.2, low=0.14, open=0.14, volumn=383038]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=6, close=0.14, date=2005-04-20, high=0.19, low=0.13, open=0.19, volumn=478864]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=7, close=0.15, date=2005-04-21, high=0.16, low=0.11, open=0.13, volumn=647262]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=8, close=-0.07, date=2005-04-22, high=0.17, low=-0.07, open=0.15, volumn=1948666]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=9, close=-0.16, date=2005-04-25, high=-0.1, low=-0.19, open=-0.1, volumn=941136]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=10, close=-0.1, date=2005-04-26, high=-0.03, low=-0.13, open=-0.09, volumn=698384]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=11, close=-0.12, date=2005-04-27, high=-0.06, low=-0.12, open=-0.09, volumn=668200]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=12, close=-0.05, date=2005-04-28, high=-0.04, low=-0.16, open=-0.13, volumn=922485]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=13, close=-0.08, date=2005-04-29, high=-0.03, low=-0.09, open=-0.05, volumn=575902]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=14, close=-0.18, date=2005-05-09, high=-0.03, low=-0.18, open=-0.05, volumn=460850]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=15, close=-0.12, date=2005-05-10, high=-0.12, low=-0.21, open=-0.18, volumn=542219]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=16, close=-0.1, date=2005-05-11, high=-0.07, low=-0.15, open=-0.11, volumn=666738]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=17, close=-0.07, date=2005-05-12, high=-0.06, low=-0.11, open=-0.08, volumn=563825]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=18, close=0.01, date=2005-05-13, high=0.02, low=-0.07, open=-0.04, volumn=2102024]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=19, close=-0.12, date=2005-05-16, high=0.0, low=-0.12, open=0.0, volumn=999082]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=20, close=-0.12, date=2005-05-17, high=-0.1, low=-0.21, open=-0.12, volumn=714930]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=21, close=-0.11, date=2005-05-18, high=-0.1, low=-0.15, open=-0.12, volumn=420999]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=22, close=-0.08, date=2005-05-19, high=-0.06, low=-0.13, open=-0.11, volumn=443015]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=23, close=-0.1, date=2005-05-20, high=-0.05, low=-0.1, open=-0.08, volumn=429201]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=24, close=-0.16, date=2005-05-23, high=-0.12, low=-0.18, open=-0.12, volumn=405291]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=25, close=-0.13, date=2005-05-24, high=-0.11, low=-0.2, open=-0.18, volumn=396999]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=26, close=-0.14, date=2005-05-25, high=-0.11, low=-0.15, open=-0.12, volumn=331400]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=27, close=-0.17, date=2005-05-27, high=-0.13, low=-0.19, open=-0.19, volumn=389842]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=28, close=-0.15, date=2005-05-30, high=-0.14, low=-0.2, open=-0.18, volumn=281879]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=29, close=-0.15, date=2005-05-31, high=-0.13, low=-0.17, open=-0.15, volumn=348511]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=30, close=-0.23, date=2005-06-01, high=-0.16, low=-0.23, open=-0.18, volumn=658401]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=31, close=-0.29, date=2005-06-02, high=-0.24, low=-0.31, open=-0.24, volumn=920744]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=32, close=-0.26, date=2005-06-03, high=-0.23, low=-0.29, open=-0.25, volumn=932542]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=33, close=-0.24, date=2005-06-06, high=-0.23, low=-0.31, open=-0.27, volumn=533582]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=34, close=-0.26, date=2005-06-07, high=-0.21, low=-0.27, open=-0.23, volumn=939960]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=35, close=-0.11, date=2005-06-08, high=-0.08, low=-0.26, open=-0.26, volumn=2340977]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=36, close=-0.06, date=2005-06-09, high=-0.04, low=-0.15, open=-0.1, volumn=2202566]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=37, close=-0.13, date=2005-06-10, high=-0.08, low=-0.14, open=-0.09, volumn=937077]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=38, close=-0.14, date=2005-06-13, high=-0.12, low=-0.19, open=-0.15, volumn=748301]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=39, close=-0.17, date=2005-06-14, high=-0.12, low=-0.18, open=-0.14, volumn=1000400]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=40, close=-0.19, date=2005-06-15, high=-0.18, low=-0.23, open=-0.19, volumn=940780]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=41, close=-0.2, date=2005-06-16, high=-0.16, low=-0.22, open=-0.18, volumn=1034909]
[ERROR STOCK_INFO]:sh600395 PivotalCandleStick [ci=42, close=-0.21, date=2005-06-17, high=-0.15, low=-0.21, open=-0.19, volumn=485476]
